,Type,District,Storage name,Address,Manager Name,Mobile No,Capacity in MT
1385,Cold Storages,Latur,M/S Shivam Warehouse ( Prop: Smt Hude Kalavati Shivajirao),"S NO. 142 (35/2), G P No. 1266, At Post: Loni, Tal: Udgir, Dist: Latur",,,8800.0
1386,Cold Storages,Latur,M/S Shivam Warehouse ( Prop: Smt Hude Kalavati Shivajirao),"Plot No. 1, S No. 142 (35/2), G P No. 1266, At Loni, Tal: Udgir, Dist: Latur",,,8800.0
1387,Cold Storages,Latur,M/S Shri Sai Ware Housing (Prop. Sau. Pratibha B Thombare),"A/P Basavantpur, Tal. Latur, Dist. Latur",,,4042.0
1388,Cold Storages,Latur,M/S Siddharth Warehouse (Prop. Vishal Agarwal),"Plot No.A-109,Addl. MIDC,Barsi Road,",,,5040.0
1389,Cold Storages,Latur,M/S Vedant Warehouse,"Gat No. 305, At Post: Jalkot, Dist : Latur",,,1363.97
1390,Cold Storages,Latur,M/S Venkatesh Warehouse,"Plot.No.P-63,Addl.MIDC Area,Barsi Road,Latur",,,9200.0
1391,Cold Storages,Latur,M/S Venkateshwara Warehosing (Shri Anand Shriniwasji Lahoti),"X-1,Addl Midc,Latur",,,7808.55
1392,Cold Storages,Latur,"M/S Vikas SSK Ltd.,",Nivali,,,9912.0
1393,Cold Storages,Latur,M/S.Madane Ware House,"Baswantpur, Nr. Rly Stn",,,4365.0
1394,Cold Storages,Latur,M/S.Madane Ware House,"Baswantpur, Nr. Rly Stn",,,
1395,Cold Storages,Latur,Maharashtra State Warehousing Corporation,"Mz:Gugadal,Tq:Ahmedpur",,,1755.93
1396,Cold Storages,Latur,Maharashtra State Warehousing Corporation,Latur,,,9306.99
1397,Cold Storages,Latur,Mahaveer Warehousing & Cold Storage,"Gno-25,Arvi,Tq&District-Latur",,,6791.13
1398,Cold Storages,Latur,Mr. Satish Pandurang Bangad,"Gno-395,Shera,Tq.Renapur",,,180.0
1399,Cold Storages,Latur,Mrs.Seema Santilal Sabu,"Gno-339,Bhatangali,Tq:Latur",,,4080.86
1400,Cold Storages,Latur,Ms Kisan Mitra Cold Storage Pvt Ltd,,Smt Smita Sanjay Atachit,,5000.0
1401,Cold Storages,Latur,Ms S P Cold Storage,,Shri Vaishali Shivkumar Gulange,,5000.0
1402,Cold Storages,Latur,Ms Venkateshwara Agrotech,A 100 Additional MIDC Harangul B K Latur Dist,Shri Anand Shriniwas Lahoti,,4225.0
1403,Cold Storages,Latur,R.J.Warehouse,"Gno-4,Warwanti,At Arvi,Tq:Latur",,,3498.75
1404,Cold Storages,Latur,"Rajtara Warehouses(S.M.Bhutada,S.D.Bhutada,SDB)","Gno-68,At Warwanti,Tq:Latur",,,6736.0
1405,Cold Storages,Latur,Sai Agro Ware House (Prop: Sou Sonali Nilesh Patil),"Gat No. 145, Kowalkhed, Tal: Udgir, Dist: Latur",,,2400.0
1406,Cold Storages,Latur,Sangameshwar Agro Warehouse,"Malewadi, Bidar Road, Udgir, Tal: Udgir, Dist: Latur - 413 517",,,2900.0
1407,Cold Storages,Latur,Shri Nandkishor Omprakash Paprunia (Keshar Warehouse),"Gut No. 81, Gangapur, Tal. Dist. Latur",,,3060.23
1408,Cold Storages,Latur,Shri Venkateshwara Warehousing,"Sno-16/2,Malkapur,Tq.Udgir",,,3954.69
1409,Cold Storages,Latur,Shri Vithal Warehouse (Prop. Balaji Prakash Bothikar),"Somnathpur, Nanded Road, Udgir, Tal: Udgir, Dist: Latur",,,6350.0
1410,Cold Storages,Latur,Soni Warehouse (Prop. Soni Satyanarayan Shrirangji),"Survey No.28, HR No.22/14, Maharana Pratap Nagar, Nanded Road, Latur",,,2800.0
1411,Cold Storages,Latur,Vikas Sahakari Sakhar Karkhana Ltd,"Vaishalinagar, Niwali, Tal & Dist: Latur",,,10000.0
1412,Cold Storages,Latur,Vinayaka Agrowarehouse (Mr. Ishwar Prasad Baheti & 2 Others),"Pl-D-14-16,Loni,Tq:Udgir",,,7019.64
1413,Cold Storages,Latur,Viresh Harishchandra Patil,"Plot No. B-75, Additional MIDC, Latur, Maharashtra",,,2172.92
1414,Cold Storages,Latur,Vishnu Warehouse (Sow Sumanbai Vitthalrao Pensalwar),"S No. 40/1, At Post: Loni, Tal: Udgir, Dist: Latur",,,9160.0
1415,Cold Storages,Latur,"Yasin Bashir Shaikh,Nideban","Sr.No-206/2,Nideban,Tq:Udgir",,,1000.0
1416,Cold Storages,Nagpur,APMC Mandhal,"Mandhal , Tq: Kuhi",,,200.0
1417,Cold Storages,Nagpur,APMC Saoner,Main Market Yard Of Saoner,,,882.0
1418,Cold Storages,Nagpur,"APMC, Mandhal","Madhal, Tq:Kuhi",,,200.0
1419,Cold Storages,Nagpur,Aadiwasi Sahkari Sakhar Karkhana,Tarodi(Khurd),,,2000.0
1420,Cold Storages,Nagpur,Anant Harihar Kukde,Gharatwada,,,300.0
1421,Cold Storages,Nagpur,Anisha Warehousing,"Mouza-Mahalgaon,Kampee",,,5488.34
1422,Cold Storages,Nagpur,Anjaiya Ramkrishna Madamanchi,"At.P. Nimkheda,Teh. Monda,",,,237.838
1423,Cold Storages,Nagpur,Annadata Anaj Bhandar (Prop: Smt. Katyayeni Chinta & Smt Vijaya Lakshimi Karri),"Lohdongri Camp, Po: Dudhala, Tah: Ramtek, Dist:Nagpur - 441 106",,,981.0
1424,Cold Storages,Nagpur,Apana Rice Mill,Nimkheda,,,607.347
1425,Cold Storages,Nagpur,Archana Sopan Gabhane,"Plot No.5, Kh No. 98/1, Ph No. 27, Mouza: Wadoda, Tal: Kamptee, Dist: Nagpur",,,170.0
1426,Cold Storages,Nagpur,Ashok Bholaji Balkote,"Survey No.19/1, At : Dhani, Po: Nimkheda, Tal: Manda, Dist: Nagpur",,,850.0
1427,Cold Storages,Nagpur,BIndividual U Nirmaledu Haldar,Mahalgaon,,,1445.0
1428,Cold Storages,Nagpur,"Babasaheb Kedar Ginning , Pressing And Prakriya Sanstha",Saoner,,,125.0
1429,Cold Storages,Nagpur,Belapur Bk. V.K.S.,Kapsi(B),,,1300.0
1430,Cold Storages,Nagpur,Bhagwatsingh Khangar,"12A, Mouza: Bokhara, Dist: Nagpur",,,1423.0
1431,Cold Storages,Nagpur,Bhiwapur Taluka Shetkari Kharedi Vikri Society Ltd.,"At Nakshi, Tq: Bhiwapur",,,187.0
1432,Cold Storages,Nagpur,Bhiwapur Taluka Shetkari Sahkari Kharedi Vikri Society Ltd.,"At Chikhalpur, Tq:Bhiwapur",,,587.0
1433,Cold Storages,Nagpur,Bhupendra Shantilal Suchak,Mahalgaon,,,2850.0
1434,Cold Storages,Nagpur,Chandrakumar P Chandani & Laxman P Parchani,"Kh.No.58, PH NO.31, Mouza Sawadi, Tal. Kamptee, Dist. Nagpur",,,6292.0
1435,Cold Storages,Nagpur,Gala Warehousing,"Kh.133,Mz-Mahalgaon,Tq:kamptee",,,6961.91
1436,Cold Storages,Nagpur,Ideal Investments,"Kh.No.17/2,Mz:Kapsi,Tq.Kamptee",,,6173.71
1437,Cold Storages,Nagpur,Ishwardas Palasram Dakhole,"At Yeni, Post Yanioni, Tal. Narkhed, Dist. Nagpur (MS)",,,250.0
1438,Cold Storages,Nagpur,"Jagannath Kondiba Tekale,Pimpalgaon",Wadi,,,4500.0
1439,Cold Storages,Nagpur,KIsan Godown (Shri Gangadas Dayaram Selokar),"Sno-2/2,Nandgaon,Tq.Mouda",,,552.0
1440,Cold Storages,Nagpur,Kalmeshwar Taluka Sahkari Shetkari Kharedi Vikri Society Ltd.,"Kalmeshwar, Tq:Kalmeshwar",,,109.0
1441,Cold Storages,Nagpur,Kisanlal Madangopal Bhaiya,"K H No. 138/A-1, Mouza: Mahalgaon, Tal: Kamptee, Dist: Nagpur",,,1407.0
1442,Cold Storages,Nagpur,Ku. Purnima Vishwanathan Buty,"Kh.No.127,At Champa,Tq.Umrer",,,1081.69
1443,Cold Storages,Nagpur,M/S APMC Paoni Main Bazar,Paoni,,,1200.0
1444,Cold Storages,Nagpur,M/S APMC Parseoni,Parseoni,,,276.0
1445,Cold Storages,Nagpur,M/S Bablu Totade Distilleries (P) Ltd.,Nagpur,,,500.0
1446,Cold Storages,Nagpur,M/S Gurudeo Warehouses (Prom. Shri Sanjay Komalchand Lunawat),"Kh.No.81,Sawli,Tq.Kamptee",,,10865.8
1447,Cold Storages,Nagpur,M/S Hanuman Warehousing Company,Ogalewadi,,,3500.0
1448,Cold Storages,Nagpur,M/S J S Rural Godowns,Selu,,,5940.0
1449,Cold Storages,Nagpur,M/S Jai Ambe Warehouse( Prop. Smt Asha Anil Gupta),"S. No. 196, PH. No. 28, Mouza Hiwara ( Bazar), Tah. Ramtek, Dist. Nagpur",,,672.571
1450,Cold Storages,Nagpur,M/S Koparde VKS,Koparde,,,123.0
1451,Cold Storages,Nagpur,M/S Koyna Krushak Seva Sahakari Sanstha Maryadit,Malharpet,,,392.064
1452,Cold Storages,Nagpur,M/S Lonand VKS,Lonand,,,110.0
1453,Cold Storages,Nagpur,M/S Purti Agrotech Ltd.,Kalmeshwar,,,5794.79
1454,Cold Storages,Nagpur,M/S Purti Power & Sugar Ltd. (Godown 1),"At S.No.69, PH No.27, Mouza Kinhala, Tal Umred, Dist. Nagpur",,,9562.0
1455,Cold Storages,Nagpur,M/S Purti Power & Sugar Ltd. (Godown 2),"At S.No.70, PH No.27, Mouza Kinhala, Tal Umred, Dist. Nagpur",,,9562.0
1456,Cold Storages,Nagpur,M/S Purti Power & Sugar Ltd. (Godown 3),"At S.No.71, PH No.27, Mouza Kinhala, Tal Umred, Dist. Nagpur",,,9562.0
1457,Cold Storages,Nagpur,M/S Radha Krishna Warehouse( Prop. Arunkumar B. Gupta),"Khata No. 98, Mouza Wakeshwar, Tah. Mouda, Dist. Nagpur",,,458.0
1458,Cold Storages,Nagpur,M/S Rudra Warehouse-Kailash Atmaram Waghmare & Others,"Kh No 163/3 ,PH No20,Mouza:Kapsi,Tshsil:Kamptee,Nagpur",,,4816.0
1459,Cold Storages,Nagpur,M/S Shiv Parvati Ware House,"At & Post: Mahadule, Tah: Ramtek, Dist: Nagpur",,,750.0
1460,Cold Storages,Nagpur,M/S Sri Chaitanya Rice Mill,"S.No. 98/1, Mouza Dumri (Kh.), Tal. Parseoni",,,2106.7
1461,Cold Storages,Nagpur,"M/S Tirupati Balaji Roadlines, C.A.Road,Nagpur","Mz:Kapsi,Tq:Kamptee,District:Nagpur",,,2319.91
1462,Cold Storages,Nagpur,M/S Undale VKS,Undale,,,201.0
1463,Cold Storages,Nagpur,M/S Venkateshwara Rice Mill,"Dumri Stn.,Nandgaon,Tq.Parseoni",,,1352.88
1464,Cold Storages,Nagpur,Malgaon VKS,Malgaon,,,215.0
1465,Cold Storages,Nagpur,Manjudevi Rajendraprasad Baid,"Plot No. 34 K, H No. 79, Mouza: Surabardi In Mahadeo Gruh Seva Sahakari Sanstha, Tal: Nagpur, Dist: Nagpur",,,1216.0
1466,Cold Storages,Nagpur,Mr Aditya Pratapsingh R Pawar,"Mauza: Dhapewada, S No. 508, Patwari Halka No. 17, Tehsil: Kalmeshwar, Dist: Nagpur",,,927.0
1467,Cold Storages,Nagpur,Mr. Ammiraju Krishnarao Kanthipudi,"Kh.No.125/6,Nimkheda,Tq.Mouda",,,442.89
1468,Cold Storages,Nagpur,Mr. Dhyaneshwar Raghoba Vaidya,"Sno-85/3,Ph.No.66,Mz:Charbha,Tq.Mouda",,,580.9
1469,Cold Storages,Nagpur,Mr. Karry Bucchi Reddy,"P.H.46,Mz:Lohadongari,Tq:Ramtek",,,946.826
1470,Cold Storages,Nagpur,Mr. Mohan Lal Liladhar Gandhi,"Kh-4/2,Mz:Kelwad,Tq:Saoner",,,129.822
1471,Cold Storages,Nagpur,"Mr. Nirajkumar G.Lakhotiya,A/P-Kondhali","Sno-179/1,Mz-Dudhala)Kondhali)",,,500.0
1472,Cold Storages,Nagpur,Mr. Pramodsingh N. Goutam,"Kh.No.294,At Wadona,Taluk-Kalmeshwar",,,132.297
1473,Cold Storages,Nagpur,Mr. Sheshyya Venkayya Muppaneni,"Sno-74/2,Banor,Tq:Mauda,NAgpur",,,1661.05
1474,Cold Storages,Nagpur,Mr.Suryabhan N Hatwar,"SN 277/2,Mouza-Chokhala,Teh.Ramtek",,,607.348
1475,Cold Storages,Nagpur,"Mrs. Savita Arun Kumar Gupta,A/P-Paoni","P.H.No.31,At Karwahi,Tq:Ramtek",,,550.0
1476,Cold Storages,Nagpur,Ms Melghat Cold Chain Pvt Ltd,Tal Kamptee Nagpur Bhandara Road Dist Nagpur,Shri Aditya Jhunjhunwala,,5000.0
1477,Cold Storages,Nagpur,Ms/ Mahajan Storage Company,"Plot-B-1,Katol Individual Area,Dongargaon",,,9200.78
1478,Cold Storages,Nagpur,Prashant Bhaiya,"K.H.No.138/A-6, Mouza, Mahalgaon, Tal. Kamptee, Dist. Nagpur",,,1773.0
1479,Cold Storages,Nagpur,"Purti Sakhar Karkhana Ltd.,",Bela,,,10000.0
1480,Cold Storages,Nagpur,Purushottam Femaji Zade,"A/P Chacher, Tal. Mouda, Dist. Nagpur",,,736.0
1481,Cold Storages,Nagpur,Rangrao Ghanshyam Gandole & K.R.Gandole,Kapsi(B),,,1300.0
1482,Cold Storages,Nagpur,Sh Pandurang Nilkanth Darode,"At & Post Chacher, Tq Mouda",,,500.0
1483,Cold Storages,Nagpur,Shivaji Subbarao Virgandham,Nimkheda,,,607.347
1484,Cold Storages,Nagpur,Shree Marketing (Prop. Bagwatiprasad Daga & Smt. Pramilabai Daga),"Kh. No. 8/1, Mouza- Chicabhavan, Tal: Kamleshwar, Dist: Nagpur",,,9937.0
1485,Cold Storages,Nagpur,"Shri Anandrao Baliramji Dhanjode,Kuhi","Sno-319,Mz & Tq:: Kuhi",,,350.0
1486,Cold Storages,Nagpur,Shri Ballabhdas Gopaldas Gandhi,"Ward No. 2, Gram -Jatamkhora, Tahsil Saoner",,,258.0
1487,Cold Storages,Nagpur,Shri Dnyaneshwar Rao Sitaramayya Chigurupati,"At Tuman, Tal. Mouda",,,1287.8
1488,Cold Storages,Nagpur,Shri Gaurav Pawankumar Poddar,"Sno-204/3,207/3,Mahalgaon,Tq:Kamptee",,,2192.97
1489,Cold Storages,Nagpur,Shri Jagdish Mahavir Kothe,"Sno-420/2,At Reoral,Tq.Mouda",,,602.4
1490,Cold Storages,Nagpur,Shri Laxman Fagoji Ambilduke,"At Post Chacher, Tah. Mouda",,,600.0
1491,Cold Storages,Nagpur,Shri Narsing Fulchand Dadure,"S.No.621/3,At Rewaral,Tq.Mouda",,,1200.06
1492,Cold Storages,Nagpur,Shri Pururshottam Agrawal,"Sno.158/6,Mz.Mahalgaon,Tq.Kamptee",,,2663.87
1493,Cold Storages,Nagpur,Shri Purushottam Vishnu Ghugal,Nazul-Wardhamna,,,987.5
1494,Cold Storages,Nagpur,Shri Rakesh Narayandas Joshi,"K.H.No.111/2,Dongargaon,Tq.Nagpur",,,3837.61
1495,Cold Storages,Nagpur,Shri Shankar Ramji Giradkar,"Sno-1,Wadandra,Tq. Umred",,,114.0
1496,Cold Storages,Nagpur,Shri Vivek Prabhakarrao Dani,"Kh.132/1,Ph.No.84,Mz:Ukhali,Tq.Bhiwapur",,,127.758
1497,Cold Storages,Nagpur,Shri. Ganpat Baburao Bhoite & Others,Ekambe,,,259.0
1498,Cold Storages,Nagpur,Shri. Kari Gangareddy Shriramreddy,Dudhala,,,500.0
1499,Cold Storages,Nagpur,Shri. Panduranga Nilkanth Darode,Chacher,,,500.0
1500,Cold Storages,Nagpur,Shri. Prakash Khemraj Gedam,Mangaon,,,692.495
1501,Cold Storages,Nagpur,Shri. Ratnakar Janardan Kadu,Nimba,,,178.0
1502,Cold Storages,Nagpur,Shri. Shankarlal Mohanlal Agrawal,Mouza Ranala,,,2500.0
1503,Cold Storages,Nagpur,Shri. Shirish S. Chakradeo,Mouza Ooti,,,500.0
1504,Cold Storages,Nagpur,Smt Leelabai Gulabrao Wankhede,"Kh No. 112, Patwari Halka No. 6, Gram Panchayat: Rajoli, Tehsil: Mouda, Dist: Nagpur",,,4735.57
1505,Cold Storages,Nagpur,Smt Ranjudevi Surana,"Plot No. 24 K, H No. 79, Mouza: Surabardi In Mahadeo Gruh Seva Sahakari Sanstha, Tal: Nagpur, Dist: Nagpur",,,1216.0
1506,Cold Storages,Nagpur,Smt Ratna Motwani & Shobha Motwani,"Kh No. 155/1, 155/2, 155/3, Mouza - Lihigaon, Lihigaon Kamptee Road, Tah: Kamptee, Dist: Nagpur",,,3341.0
1507,Cold Storages,Nagpur,Smt. Janabai Gajanan Zade,"Plot.184,Mz:Nimkheda,Tq.Mouda",,,300.413
1508,Cold Storages,Nagpur,"Smt. Kiran Pawankumar Poddar,Mahalgaon","Sno-204/3,207/3,Mahalgaon,Tq:Kamptee",,,1739.39
1509,Cold Storages,Nagpur,Smt. Rohini Vishwanath Buti,Champa,,,400.0
1510,Cold Storages,Nagpur,Smt. Shobha Fattechand Basine,Navegaon,,,250.0
1511,Cold Storages,Nagpur,Sreeram Chotmal Chandak,Kapsi(B),,,1725.0
1512,Cold Storages,Nagpur,Sudhir Ramachandra Yawalkar,"S.No. 111/3, PH. No. 55, Mouza Aroli, Tah. Mouda",,,
1513,Cold Storages,Nagpur,Swawlambi Magaswargiya Anna Dhanya Prakriya Soc.,"Sawangi (Mohgaon), Tq:Kalmeshwar",,,288.0
1514,Cold Storages,Nagpur,Swawlambi Magaswargiya Anna Dhanya Prakriya Soc.,"Sawangi (Mohgaon), Tq:Kalmeshwar",,,
1515,Cold Storages,Nagpur,Ujwala Kamlesh Dadhe,"Kh.No. 76/4, At Mouza: Chinchbhavan, Tal: Kamleshwar, Dist: Nagpur",,,8712.0
1516,Cold Storages,Nagpur,UnchkhadakBk. V.K.S. S.Scty.,Mahalgaon,,,1445.0
1517,Cold Storages,Nagpur,Usha Panwelkar Warehousing,Mouza Vela,,,500.0
1518,Cold Storages,Nagpur,"Vijay Sahakari Bhat Girni Ltd., Weltur","At Weltur, Tq: Kuhi",,,500.0
1519,Cold Storages,Nagpur,Vinod Gulabrao Kende,Kapsi(B),,,1300.0
1520,Cold Storages,Nagpur,Wagheri V.K.S,Mahalgaon,,,1915.0
1521,Cold Storages,Nanded,Balaji Agro Ware House Co,"S No. 343, Berli, Tal: Loha, Dist: Nanded",,,1570.0
1522,Cold Storages,Nanded,Balaji Warehouse (Prop: Smt. Laxmibai Vithalrao Misale),"Gut No. 408/AA, Khanapur, Post: Khanapur, Tal: Degloor, Dist: Nanded",,,3666.3
1523,Cold Storages,Nanded,Ganga Warehouse ( Mrs. Shakuntala Omprakash Kakani & Mrs. Ratan Purushottam Kakani),"Sno.215-216,At Atkur,Tq.Dharmabad",,,7529.0
1524,Cold Storages,Nanded,JayhIndividual V.K.S. Ltd.Kavathesar,Umarkhed,,,1814.4
1525,Cold Storages,Nanded,Krishi Vaibhav Sahakari Prakriya Sanstha,"Savali, Aarni",,,500.0
1526,Cold Storages,Nanded,M/ S GovIndividual Ware House And Cold Storage,"Khanapur, Degloor",,,2080.0
1527,Cold Storages,Nanded,M/S Bhosle Agro Service,Babhulgaon,,,1000.0
1528,Cold Storages,Nanded,M/S Bomnale Warehousing,"Gat. No. 205, MIDC Palsgaon,Tal. Naigaon",,,1333.0
1529,Cold Storages,Nanded,M/S Diamond Agro Centre,Babhulgaon,,,1000.0
1530,Cold Storages,Nanded,M/S Donkewar Agro Warehouse (Prop. Datta Bhumanna Donkewar),"S.No.67, At Sarkhani, Tal. Kinwat, Dist. Nanded",,,992.16
1531,Cold Storages,Nanded,M/S Gajanan Agro Services,"S No. 25, At: Kothari (Chi), Kinwat, Tal: Kinwat, Dist: Nanded",,,990.684
1532,Cold Storages,Nanded,M/S Ganesh Individual Ustries,"Plot No.A-6/6/11 To A-6/3/14, MIDC Nanded, Village Gopalchawdi",,,1621.72
1533,Cold Storages,Nanded,M/S Gautam Warehouse,"S.No.152/1/C, A/P Ratnali, Tal. Dharmabad, Dist. Nanded",,,3363.7
1534,Cold Storages,Nanded,M/S Giriraj Engineers(Prop.Praful S. Bachewar),"Plotno.E-1/2,MIDC,Nanded",,,1446.58
1535,Cold Storages,Nanded,M/S Golden Storage Co,Babhulgaon,,,1000.0
1536,Cold Storages,Nanded,M/S Gomtesh Warehousing (Sau.Sujata Rajkumar Pande & Others),"151/1-2,Banali Rd.,Dharmabad",,,8452.09
1537,Cold Storages,Nanded,M/S Kamal Warehousing,"Khatkhut Road, Babapur, Sajja Dhaba, Tal: Ardhapur, Nanded",,,996.0
1538,Cold Storages,Nanded,M/S Katkamwar Warehousing Co.,"Gno-343,At Berali,Tq.Loha,Nanded",,,989.82
1539,Cold Storages,Nanded,"M/S Kothari Associates,Chikhali",Gopal Chawdi,,,500.0
1540,Cold Storages,Nanded,M/S L. B. Warehousing,Dharmabad,,,5000.0
1541,Cold Storages,Nanded,M/S Lalani Enterprises,Babhulgaon,,,1223.0
1542,Cold Storages,Nanded,M/S Mahalaxmi Warehouse ( Prop: Mrs Rekhatai Aatmaram Dhulgande),"At Post: Kurula, Tal: Kandhar, Dist: Nanded",,,990.0
1543,Cold Storages,Nanded,M/S Mamidwar Warehouse,"At: Mendhaka, Tal: Mudkhed, Dist: Nanded",,,1320.0
1544,Cold Storages,Nanded,M/S Nanded Enterprises,Babhulgaon,,,1223.0
1545,Cold Storages,Nanded,"M/S Nanded Roller Flour Mills Pvt. Ltd.,",Nanded,,,1799.0
1546,Cold Storages,Nanded,M/S New Govind Warehouse (Prop. Shri Santosh Madhukar Narlawar),"Kh.No.298(P),At Khanapur,Tq. Degloor",,,2135.35
1547,Cold Storages,Nanded,M/S Pandilwar Warehouse,"Sno-173,Mz:Lakhmapur,Tq.Mukhed",,,1270.91
1548,Cold Storages,Nanded,M/S Parvati Fertilizers Pvt. Ltd.,"At Dhankani,Tq&Dist.Nanded",,,1400.0
1549,Cold Storages,Nanded,M/S R.K.Warehouse,"Sno-215,Atkur,Tq:Dharmabad",,,7420.0
1550,Cold Storages,Nanded,M/S Raghvendra Warehousing (Prop. Sou. Ujjwala Shashikant Chidrawar),"Sno-298A At Khanapur,Tq.Degloor",,,2877.45
1551,Cold Storages,Nanded,M/S Sai Agro Warehouse,"Ambala(Vill), Tal: Hadgaon, Dist: Nanded",,,1000.0
1552,Cold Storages,Nanded,M/S Salasar Ware House (Smt. Veenadevi Kamalkishor Kankani & Shri Chaturbhuj Mulchand Darak),"Gno-36,A/O-Gundegaon,Tq.Nanded",,,6346.0
1553,Cold Storages,Nanded,"M/S Salasar Warehouse, Dharmabad (Shri Omprakash Rajaram Kakani)","S.No. 215/216, At Atkur, Tq. Dharmabad, Dist. Nanded",,,8048.04
1554,Cold Storages,Nanded,M/S Shubham Warehouseing,Tuppa,,,7021.0
1555,Cold Storages,Nanded,M/S Tirumala Industries,"E-8,Midc Area,Nanded",,,1181.85
1556,Cold Storages,Nanded,M/S Tirumala Warehousing,Kordalwadi,,,1470.0
1557,Cold Storages,Nanded,MS R K Cold Storage,,Smt Rajkumari Subodh Kakani,,5000.0
1558,Cold Storages,Nanded,Madhukar Shankarappa Deshmane,"Gno-202,At & Tq.Bhokar",,,1003.19
1559,Cold Storages,Nanded,Maharashtra State Warehousing Corporation,"Midc,Plot B-14,Nanded",,,4500.0
1560,Cold Storages,Nanded,Maharashtra State Warehousing Corporation,"Gno-1174,RAver",,,1755.93
1561,Cold Storages,Nanded,Maharashtra State Warehousing Corporation,"APMC,Telhara",,,1755.93
1562,Cold Storages,Nanded,Mauli Warehouse ( Prop: Shri Pravin Abhinandan Jawakar & Shri Ganesh Krishanrao Patharkar),"Gut No. 131/4, At: Murma, Tal: Paithan, Dist: Aurangabad",,,1095.04
1563,Cold Storages,Nanded,Mr Suresh Namdeo Gore,Tuppa,,,3517.0
1564,Cold Storages,Nanded,"Narsimha Warehousing & Cold Storage ,","Gno-42,Mailapur Bechirak,Tq.Degloor",,,2755.95
1565,Cold Storages,Nanded,Prasant Warehousing(Renuka(Raju) P. Parsewar,"GNo-195,A/P- Tuppa",,,11886.2
1566,Cold Storages,Nanded,"Priyadarshini Sahkari Soot Girni Ltd.,Shirur",Tuppa,,,1685.0
1567,Cold Storages,Nanded,Ram Vithal Chidrawar,"Gut No.178, Jawahar Nagar, Bhaigaon Road,Tuppa,Tq.Nanded",,,2600.64
1568,Cold Storages,Nanded,Ravi Govindrao Tirmanwar,"R/O: Kinwat, Near Ramesh Talkies, Dist: Nanded",,,500.0
1569,Cold Storages,Nanded,Ravikar Warehouse ( Prop. Gangabai Gopalrao Gaikwad),"At Post: Paratpur, Tal: Mukhed, Dist: Nanded",,,1000.0
1570,Cold Storages,Nanded,Sai Vitthal Warehouse Degloor,"S.No. 408 A, Khanapur, Tal. Degloor",,,2080.0
1571,Cold Storages,Nanded,Sau Sushma Gangadhar Polawar & Sow Sunanda Gangadhar Pattewar,"Nanded-Hyderabad Road, At: Degaon, Tal: Naigaon (Kh), Dist: Nanded",,,3058.0
1572,Cold Storages,Nanded,Sau.Sunanda Gangadharrao Pattewar,"GPH No.669,At Naigaon,Tq.Naigaon(Kh)",,,287.222
1573,Cold Storages,Nanded,Shree Jagdamba Oil Industries,"D-92, MIDC, Nanded",,,2800.0
1574,Cold Storages,Nanded,Shri Ajay Shankar Chadawar,"Sr.No.25,At Kothari(Chi),Tq.Kinwat",,,989.472
1575,Cold Storages,Nanded,Shri Jai Shivshankar SSK Ltd.,"At Sheshnagar,Manjari,Tq.Mukhed",,,10012.8
1576,Cold Storages,Nanded,"Shri Krishna V.K.S. Sty. Ltd.,Rajapurwadi",Vasant Nagar,,,10000.0
1577,Cold Storages,Nanded,"Shri Rajaram Tippaji Naik,Nanded","Sno-381,Mz:Kurula,Tq:Kandhar",,,820.0
1578,Cold Storages,Nanded,Shri Rajendra Shankar Chadawar,"Sr.No.25,At Kothari(Chi),Tq.Kinwat",,,990.684
1579,Cold Storages,Nanded,Shri Ram Vithal Chidrawar,"Gno-178,Jawahar Nagar,Tuppa",,,13945.1
1580,Cold Storages,Nanded,Shri Sangmeshwar Agrowarehouse,"A/P-Paratpur,Tq.Mukhed",,,963.783
1581,Cold Storages,Nanded,Shri Sangmeshwar Warehouse,"Sno-96/D,Umardhari,Tq.Mukhed",,,3612.25
1582,Cold Storages,Nanded,Shri Santosh S. Palshikar,"S.No.351/5, A/P Himayatnagar (Kinwat Road), Tal. Himayatnagar, Dist. Nanded",,,1553.0
1583,Cold Storages,Nanded,Shri Subhash Vaijanathappa Saraf,"C-30,Gopalchowdi, Balirampur, Tal& Dist. Nanded",,,1896.0
1584,Cold Storages,Nanded,Shri Venkateshwara Agro Warehouse (Prop: Sow Archana P Vattamwar),"At: Paratpur (Mukramabad), Tal: Mukhed, Dist: Nanded",,,2000.0
1585,Cold Storages,Nanded,Shri. Uttam Kondji Kadam,Limbgaon,,,200.0
1586,Cold Storages,Nanded,Shubham Warehouse (Raju Pralhad Parsewar),"Gut No. 178, At Po: Tuppa, Tal:& Dist: Nanded",,,5406.68
1587,Cold Storages,Nanded,Shyamsundar Shivprasad Tela,Tuppa,,,2248.0
1588,Cold Storages,Nanded,Smt Shahista Parvin,"Mukhed, Tal: Mukhed, Dist: Nanded",,,1000.0
1589,Cold Storages,Nanded,Smt Shobha Uttam Chaudhari,"Mukhed, Tal: Mukhed, Dist: Nanded",,,1800.0
1590,Cold Storages,Nanded,Smt. Laxmibai Baburao Kagane,"At Bhavani Nagar, Post Kandhar, Tal Kandhar, Dist. Nanded",,,9525.0
1591,Cold Storages,Nanded,Smt. Laxmibai Jagannath Kamje,"R/O Berli (Kd), Tal. Mukhed, Dist. Nanded � 431 715",,,3200.0
